Date,FC_ID,IsMetro,StockStart,Demand,DemandFulfilled,Backorders,StockEnd,ReorderPoint,OrderPlaced,OrderQty,LeadTimeFloat,SafetyStock
2023-02-20,FC_12,True,8709,75,75,0,8634,927,0,0,6.17,187
2023-02-20,FC_13,False,147,75,75,0,72,136,1,200,1.18,65
2023-02-20,FC_14,True,756,90,90,0,666,427,0,0,1.54,243
2023-02-20,FC_15,False,799,60,60,0,739,313,0,0,2.81,144
2023-02-20,FC_16,True,5301,180,180,0,5121,864,0,0,6.19,121
2023-02-20,FC_17,True,5847,225,225,0,5622,871,0,0,4.26,359
2023-02-20,FC_18,False,1359,68,68,0,1291,377,0,0,3.57,163
2023-02-20,FC_19,False,2762,45,45,0,2717,467,0,0,4.73,183
2023-02-20,FC_20,True,639,30,30,0,609,897,1,1185,5.84,196
2023-02-21,FC_01,False,1480,38,38,0,1442,523,0,0,7.18,92
2023-02-21,FC_02,True,3813,135,135,0,3678,1023,0,0,4.23,516
2023-02-21,FC_03,False,1384,52,52,0,1332,342,0,0,3.39,138
2023-02-21,FC_04,False,508,112,112,0,396,168,0,0,2.21,36
2023-02-21,FC_05,True,587,105,105,0,482,402,0,0,1.34,241
2023-02-21,FC_06,True,488,165,165,0,323,244,0,0,0.3,208
2023-02-21,FC_07,True,1105,60,60,0,1045,468,0,0,2.12,214
2023-02-21,FC_08,False,3248,60,60,0,3188,648,0,0,9.64,70
2023-02-21,FC_09,False,332,30,30,0,302,350,1,398,4.95,53
2023-02-21,FC_10,True,1938,45,45,0,1893,760,0,0,4.44,227
2023-02-21,FC_11,False,357,38,38,0,319,198,0,0,1.42,113
2023-02-21,FC_12,True,8634,165,165,0,8469,927,0,0,6.17,187
2023-02-21,FC_13,False,72,68,68,0,4,136,1,268,1.18,65
2023-02-21,FC_14,True,666,45,45,0,621,427,0,0,1.54,243
2023-02-21,FC_15,False,739,22,22,0,717,313,0,0,2.81,144
2023-02-21,FC_16,True,5121,180,180,0,4941,864,0,0,6.19,121
2023-02-21,FC_17,True,5622,195,195,0,5427,871,0,0,4.26,359
2023-02-21,FC_18,False,1807,38,38,0,1769,377,0,0,3.57,163
2023-02-21,FC_19,False,2717,98,98,0,2619,467,0,0,4.73,183
2023-02-21,FC_20,True,609,120,120,0,489,897,1,1305,5.84,196
2023-02-22,FC_01,False,1442,60,60,0,1382,523,0,0,7.18,92
2023-02-22,FC_02,True,3678,45,45,0,3633,1023,0,0,4.23,516
2023-02-22,FC_03,False,1332,60,60,0,1272,342,0,0,3.39,138
2023-02-22,FC_04,False,396,60,60,0,336,168,0,0,2.21,36
2023-02-22,FC_05,True,482,180,180,0,302,402,1,502,1.34,241
2023-02-22,FC_06,True,323,60,60,0,263,244,0,0,0.3,208
2023-02-22,FC_07,True,1045,90,90,0,955,468,0,0,2.12,214
2023-02-22,FC_08,False,3188,52,52,0,3136,648,0,0,9.64,70
2023-02-22,FC_09,False,302,8,8,0,294,350,1,406,4.95,53
2023-02-22,FC_10,True,1893,150,150,0,1743,760,0,0,4.44,227
2023-02-22,FC_11,False,319,90,90,0,229,198,0,0,1.42,113
2023-02-22,FC_12,True,8469,180,180,0,8289,927,0,0,6.17,187
2023-02-22,FC_13,False,204,60,60,0,144,136,0,0,1.18,65
2023-02-22,FC_14,True,621,90,90,0,531,427,0,0,1.54,243
2023-02-22,FC_15,False,717,30,30,0,687,313,0,0,2.81,144
2023-02-22,FC_16,True,4941,330,330,0,4611,864,0,0,6.19,121
2023-02-22,FC_17,True,5427,105,105,0,5322,871,0,0,4.26,359
2023-02-22,FC_18,False,1769,60,60,0,1709,377,0,0,3.57,163
2023-02-22,FC_19,False,2619,30,30,0,2589,467,0,0,4.73,183
2023-02-22,FC_20,True,489,105,105,0,384,897,1,1410,5.84,196
2023-02-23,FC_01,False,1382,15,15,0,1367,523,0,0,7.18,92
2023-02-23,FC_02,True,3633,165,165,0,3468,1023,0,0,4.23,516
2023-02-23,FC_03,False,1272,75,75,0,1197,342,0,0,3.39,138
2023-02-23,FC_04,False,336,68,68,0,268,168,0,0,2.21,36
2023-02-23,FC_05,True,302,0,0,0,302,402,1,502,1.34,241
2023-02-23,FC_06,True,263,210,210,0,53,244,1,435,0.3,208
2023-02-23,FC_07,True,955,105,105,0,850,468,0,0,2.12,214
2023-02-23,FC_08,False,3136,120,120,0,3016,648,0,0,9.64,70
2023-02-23,FC_09,False,294,38,38,0,256,350,1,444,4.95,53
2023-02-23,FC_10,True,1743,150,150,0,1593,760,0,0,4.44,227
2023-02-23,FC_11,False,229,38,38,0,191,198,1,205,1.42,113
2023-02-23,FC_12,True,8289,60,60,0,8229,927,0,0,6.17,187
2023-02-23,FC_13,False,412,90,90,0,322,136,0,0,1.18,65
2023-02-23,FC_14,True,531,30,30,0,501,427,0,0,1.54,243
2023-02-23,FC_15,False,687,30,30,0,657,313,0,0,2.81,144
2023-02-23,FC_16,True,4611,60,60,0,4551,864,0,0,6.19,121
2023-02-23,FC_17,True,5322,45,45,0,5277,871,0,0,4.26,359
2023-02-23,FC_18,False,1709,172,172,0,1537,377,0,0,3.57,163
2023-02-23,FC_19,False,2589,52,52,0,2537,467,0,0,4.73,183
2023-02-23,FC_20,True,1374,75,75,0,1299,897,0,0,5.84,196
2023-02-24,FC_01,False,1367,38,38,0,1329,523,0,0,7.18,92
2023-02-24,FC_02,True,3468,150,150,0,3318,1023,0,0,4.23,516
2023-02-24,FC_03,False,1197,38,38,0,1159,342,0,0,3.39,138
2023-02-24,FC_04,False,268,38,38,0,230,168,0,0,2.21,36
2023-02-24,FC_05,True,804,225,225,0,579,402,0,0,1.34,241
2023-02-24,FC_06,True,488,105,105,0,383,244,0,0,0.3,208
2023-02-24,FC_07,True,850,180,180,0,670,468,0,0,2.12,214
2023-02-24,FC_08,False,3016,15,15,0,3001,648,0,0,9.64,70
2023-02-24,FC_09,False,256,60,60,0,196,350,1,504,4.95,53
2023-02-24,FC_10,True,1593,60,60,0,1533,760,0,0,4.44,227
2023-02-24,FC_11,False,191,82,82,0,109,198,1,287,1.42,113
2023-02-24,FC_12,True,8229,135,135,0,8094,927,0,0,6.17,187
2023-02-24,FC_13,False,322,98,98,0,224,136,0,0,1.18,65
2023-02-24,FC_14,True,501,120,120,0,381,427,1,473,1.54,243
2023-02-24,FC_15,False,657,52,52,0,605,313,0,0,2.81,144
2023-02-24,FC_16,True,4551,120,120,0,4431,864,0,0,6.19,121
2023-02-24,FC_17,True,5277,105,105,0,5172,871,0,0,4.26,359
2023-02-24,FC_18,False,1537,60,60,0,1477,377,0,0,3.57,163
2023-02-24,FC_19,False,2537,45,45,0,2492,467,0,0,4.73,183
2023-02-24,FC_20,True,2319,60,60,0,2259,897,0,0,5.84,196
2023-02-25,FC_01,False,1329,0,0,0,1329,523,0,0,7.18,92
2023-02-25,FC_02,True,3318,135,135,0,3183,1023,0,0,4.23,516
2023-02-25,FC_03,False,1159,60,60,0,1099,342,0,0,3.39,138
2023-02-25,FC_04,False,230,8,8,0,222,168,0,0,2.21,36
2023-02-25,FC_05,True,1081,30,30,0,1051,402,0,0,1.34,241
2023-02-25,FC_06,True,383,120,120,0,263,244,0,0,0.3,208
2023-02-25,FC_07,True,670,195,195,0,475,468,0,0,2.12,214
2023-02-25,FC_08,False,3001,68,68,0,2933,648,0,0,9.64,70
2023-02-25,FC_09,False,564,45,45,0,519,350,0,0,4.95,53
2023-02-25,FC_10,True,1533,120,120,0,1413,760,0,0,4.44,227
2023-02-25,FC_11,False,314,30,30,0,284,198,0,0,1.42,113
2023-02-25,FC_12,True,8094,150,150,0,7944,927,0,0,6.17,187
2023-02-25,FC_13,False,224,60,60,0,164,136,0,0,1.18,65
2023-02-25,FC_14,True,381,45,45,0,336,427,1,518,1.54,243
2023-02-25,FC_15,False,605,82,82,0,523,313,0,0,2.81,144
2023-02-25,FC_16,True,4431,45,45,0,4386,864,0,0,6.19,121
2023-02-25,FC_17,True,5172,195,195,0,4977,871,0,0,4.26,359
2023-02-25,FC_18,False,1477,8,8,0,1469,377,0,0,3.57,163
2023-02-25,FC_19,False,2492,52,52,0,2440,467,0,0,4.73,183
2023-02-25,FC_20,True,3414,180,180,0,3234,897,0,0,5.84,196
2023-02-26,FC_01,False,1329,98,98,0,1231,523,0,0,7.18,92
2023-02-26,FC_02,True,3183,150,150,0,3033,1023,0,0,4.23,516
2023-02-26,FC_03,False,1099,15,15,0,1084,342,0,0,3.39,138
2023-02-26,FC_04,False,222,60,60,0,162,168,1,174,2.21,36
2023-02-26,FC_05,True,1051,105,105,0,946,402,0,0,1.34,241
2023-02-26,FC_06,True,263,300,263,37,0,244,1,488,0.3,208
2023-02-26,FC_07,True,475,15,15,0,460,468,1,476,2.12,214
2023-02-26,FC_08,False,2933,15,15,0,2918,648,0,0,9.64,70
2023-02-26,FC_09,False,917,60,60,0,857,350,0,0,4.95,53
2023-02-26,FC_10,True,1413,135,135,0,1278,760,0,0,4.44,227
2023-02-26,FC_11,False,571,75,75,0,496,198,0,0,1.42,113
2023-02-26,FC_12,True,7944,90,90,0,7854,927,0,0,6.17,187
2023-02-26,FC_13,False,164,30,30,0,134,136,1,138,1.18,65
2023-02-26,FC_14,True,809,150,150,0,659,427,0,0,1.54,243
2023-02-26,FC_15,False,523,52,52,0,471,313,0,0,2.81,144
2023-02-26,FC_16,True,4386,135,135,0,4251,864,0,0,6.19,121
2023-02-26,FC_17,True,4977,240,240,0,4737,871,0,0,4.26,359
2023-02-26,FC_18,False,1469,38,38,0,1431,377,0,0,3.57,163
2023-02-26,FC_19,False,2440,112,112,0,2328,467,0,0,4.73,183
2023-02-26,FC_20,True,4419,90,90,0,4329,897,0,0,5.84,196
2023-02-27,FC_01,False,1231,112,112,0,1119,523,0,0,7.18,92
2023-02-27,FC_02,True,3033,180,180,0,2853,1023,0,0,4.23,516
2023-02-27,FC_03,False,1084,90,90,0,994,342,0,0,3.39,138
2023-02-27,FC_04,False,162,15,15,0,147,168,1,189,2.21,36
2023-02-27,FC_05,True,946,105,105,0,841,402,0,0,1.34,241
2023-02-27,FC_06,True,488,90,90,0,398,244,0,0,0.3,208
2023-02-27,FC_07,True,460,105,105,0,355,468,1,581,2.12,214
2023-02-27,FC_08,False,2918,15,15,0,2903,648,0,0,9.64,70
2023-02-27,FC_09,False,1263,90,90,0,1173,350,0,0,4.95,53
2023-02-27,FC_10,True,1278,135,135,0,1143,760,0,0,4.44,227
2023-02-27,FC_11,False,496,52,52,0,444,198,0,0,1.42,113
2023-02-27,FC_12,True,7854,210,210,0,7644,927,0,0,6.17,187
2023-02-27,FC_13,False,134,30,30,0,104,136,1,168,1.18,65
2023-02-27,FC_14,True,1177,90,90,0,1087,427,0,0,1.54,243
2023-02-27,FC_15,False,471,45,45,0,426,313,0,0,2.81,144
2023-02-27,FC_16,True,4251,165,165,0,4086,864,0,0,6.19,121
2023-02-27,FC_17,True,4737,135,135,0,4602,871,0,0,4.26,359
2023-02-27,FC_18,False,1431,22,22,0,1409,377,0,0,3.57,163
2023-02-27,FC_19,False,2328,68,68,0,2260,467,0,0,4.73,183
2023-02-27,FC_20,True,5634,150,150,0,5484,897,0,0,5.84,196
2023-02-28,FC_01,False,1119,45,45,0,1074,523,0,0,7.18,92
2023-02-28,FC_02,True,2853,60,60,0,2793,1023,0,0,4.23,516
2023-02-28,FC_03,False,994,90,90,0,904,342,0,0,3.39,138
2023-02-28,FC_04,False,147,45,45,0,102,168,1,234,2.21,36
2023-02-28,FC_05,True,841,180,180,0,661,402,0,0,1.34,241
2023-02-28,FC_06,True,398,45,45,0,353,244,0,0,0.3,208
2023-02-28,FC_07,True,355,150,150,0,205,468,1,731,2.12,214
2023-02-28,FC_08,False,2903,68,68,0,2835,648,0,0,9.64,70
2023-02-28,FC_09,False,1617,120,120,0,1497,350,0,0,4.95,53
2023-02-28,FC_10,True,1143,225,225,0,918,760,0,0,4.44,227
2023-02-28,FC_11,False,444,30,30,0,414,198,0,0,1.42,113
2023-02-28,FC_12,True,7644,165,165,0,7479,927,0,0,6.17,187
2023-02-28,FC_13,False,242,30,30,0,212,136,0,0,1.18,65
2023-02-28,FC_14,True,1087,120,120,0,967,427,0,0,1.54,243
2023-02-28,FC_15,False,426,52,52,0,374,313,0,0,2.81,144
2023-02-28,FC_16,True,4086,60,60,0,4026,864,0,0,6.19,121
2023-02-28,FC_17,True,4602,135,135,0,4467,871,0,0,4.26,359
2023-02-28,FC_18,False,1409,45,45,0,1364,377,0,0,3.57,163
2023-02-28,FC_19,False,2260,45,45,0,2215,467,0,0,4.73,183
2023-02-28,FC_20,True,6894,180,180,0,6714,897,0,0,5.84,196
2023-03-01,FC_01,False,1074,82,82,0,992,523,0,0,7.18,92
2023-03-01,FC_02,True,2793,75,75,0,2718,1023,0,0,4.23,516
2023-03-01,FC_03,False,904,68,68,0,836,342,0,0,3.39,138
2023-03-01,FC_04,False,276,30,30,0,246,168,0,0,2.21,36
2023-03-01,FC_05,True,661,165,165,0,496,402,0,0,1.34,241
2023-03-01,FC_06,True,353,195,195,0,158,244,1,330,0.3,208
2023-03-01,FC_07,True,681,90,90,0,591,468,0,0,2.12,214
2023-03-01,FC_08,False,2835,22,22,0,2813,648,0,0,9.64,70
2023-03-01,FC_09,False,2001,68,68,0,1933,350,0,0,4.95,53
2023-03-01,FC_10,True,918,180,180,0,738,760,1,782,4.44,227
2023-03-01,FC_11,False,414,105,105,0,309,198,0,0,1.42,113
2023-03-01,FC_12,True,7479,120,120,0,7359,927,0,0,6.17,187
2023-03-01,FC_13,False,380,8,8,0,372,136,0,0,1.18,65
2023-03-01,FC_14,True,967,195,195,0,772,427,0,0,1.54,243
2023-03-01,FC_15,False,374,75,75,0,299,313,1,327,2.81,144
2023-03-01,FC_16,True,4026,135,135,0,3891,864,0,0,6.19,121
2023-03-01,FC_17,True,4467,150,150,0,4317,871,0,0,4.26,359
2023-03-01,FC_18,False,1364,68,68,0,1296,377,0,0,3.57,163
2023-03-01,FC_19,False,2215,45,45,0,2170,467,0,0,4.73,183
2023-03-01,FC_20,True,6714,90,90,0,6624,897,0,0,5.84,196
2023-03-02,FC_01,False,992,52,52,0,940,523,0,0,7.18,92
2023-03-02,FC_02,True,2718,105,105,0,2613,1023,0,0,4.23,516
2023-03-02,FC_03,False,836,15,15,0,821,342,0,0,3.39,138
2023-03-02,FC_04,False,435,60,60,0,375,168,0,0,2.21,36
2023-03-02,FC_05,True,496,90,90,0,406,402,0,0,1.34,241
2023-03-02,FC_06,True,488,150,150,0,338,244,0,0,0.3,208
2023-03-02,FC_07,True,1172,45,45,0,1127,468,0,0,2.12,214
2023-03-02,FC_08,False,2813,38,38,0,2775,648,0,0,9.64,70
2023-03-02,FC_09,False,1933,45,45,0,1888,350,0,0,4.95,53
2023-03-02,FC_10,True,738,180,180,0,558,760,1,962,4.44,227
2023-03-02,FC_11,False,309,82,82,0,227,198,0,0,1.42,113
2023-03-02,FC_12,True,7359,165,165,0,7194,927,0,0,6.17,187
2023-03-02,FC_13,False,372,15,15,0,357,136,0,0,1.18,65
2023-03-02,FC_14,True,772,45,45,0,727,427,0,0,1.54,243
2023-03-02,FC_15,False,299,52,52,0,247,313,1,379,2.81,144
2023-03-02,FC_16,True,3891,0,0,0,3891,864,0,0,6.19,121
2023-03-02,FC_17,True,4317,120,120,0,4197,871,0,0,4.26,359
2023-03-02,FC_18,False,1296,82,82,0,1214,377,0,0,3.57,163
2023-03-02,FC_19,False,2170,52,52,0,2118,467,0,0,4.73,183
2023-03-02,FC_20,True,6624,60,60,0,6564,897,0,0,5.84,196
2023-03-03,FC_01,False,940,52,52,0,888,523,0,0,7.18,92
2023-03-03,FC_02,True,2613,120,120,0,2493,1023,0,0,4.23,516
2023-03-03,FC_03,False,821,38,38,0,783,342,0,0,3.39,138
2023-03-03,FC_04,False,609,30,30,0,579,168,0,0,2.21,36
2023-03-03,FC_05,True,406,105,105,0,301,402,1,503,1.34,241
2023-03-03,FC_06,True,338,120,120,0,218,244,1,270,0.3,208
2023-03-03,FC_07,True,1858,195,195,0,1663,468,0,0,2.12,214
2023-03-03,FC_08,False,2775,82,82,0,2693,648,0,0,9.64,70
2023-03-03,FC_09,False,1888,52,52,0,1836,350,0,0,4.95,53
2023-03-03,FC_10,True,558,75,75,0,483,760,1,1037,4.44,227
2023-03-03,FC_11,False,227,45,45,0,182,198,1,214,1.42,113
2023-03-03,FC_12,True,7194,225,225,0,6969,927,0,0,6.17,187
2023-03-03,FC_13,False,357,68,68,0,289,136,0,0,1.18,65
2023-03-03,FC_14,True,727,150,150,0,577,427,0,0,1.54,243
2023-03-03,FC_15,False,247,82,82,0,165,313,1,461,2.81,144
2023-03-03,FC_16,True,3891,45,45,0,3846,864,0,0,6.19,121
2023-03-03,FC_17,True,4197,255,255,0,3942,871,0,0,4.26,359
2023-03-03,FC_18,False,1214,52,52,0,1162,377,0,0,3.57,163
2023-03-03,FC_19,False,2118,75,75,0,2043,467,0,0,4.73,183
2023-03-03,FC_20,True,6564,75,75,0,6489,897,0,0,5.84,196
2023-03-04,FC_01,False,888,68,68,0,820,523,0,0,7.18,92
2023-03-04,FC_02,True,2493,45,45,0,2448,1023,0,0,4.23,516
2023-03-04,FC_03,False,783,52,52,0,731,342,0,0,3.39,138
2023-03-04,FC_04,False,579,128,128,0,451,168,0,0,2.21,36
2023-03-04,FC_05,True,301,105,105,0,196,402,1,608,1.34,241
2023-03-04,FC_06,True,488,30,30,0,458,244,0,0,0.3,208
2023-03-04,FC_07,True,1663,60,60,0,1603,468,0,0,2.12,214
2023-03-04,FC_08,False,2693,45,45,0,2648,648,0,0,9.64,70
2023-03-04,FC_09,False,1836,45,45,0,1791,350,0,0,4.95,53
2023-03-04,FC_10,True,483,270,270,0,213,760,1,1307,4.44,227
2023-03-04,FC_11,False,182,38,38,0,144,198,1,252,1.42,113
2023-03-04,FC_12,True,6969,165,165,0,6804,927,0,0,6.17,187
2023-03-04,FC_13,False,289,75,75,0,214,136,0,0,1.18,65
2023-03-04,FC_14,True,577,225,225,0,352,427,1,502,1.54,243
2023-03-04,FC_15,False,492,82,82,0,410,313,0,0,2.81,144
2023-03-04,FC_16,True,3846,150,150,0,3696,864,0,0,6.19,121
2023-03-04,FC_17,True,3942,60,60,0,3882,871,0,0,4.26,359
2023-03-04,FC_18,False,1162,22,22,0,1140,377,0,0,3.57,163
2023-03-04,FC_19,False,2043,60,60,0,1983,467,0,0,4.73,183
2023-03-04,FC_20,True,6489,60,60,0,6429,897,0,0,5.84,196
2023-03-05,FC_01,False,820,38,38,0,782,523,0,0,7.18,92
2023-03-05,FC_02,True,2448,90,90,0,2358,1023,0,0,4.23,516
2023-03-05,FC_03,False,731,68,68,0,663,342,0,0,3.39,138
2023-03-05,FC_04,False,451,60,60,0,391,168,0,0,2.21,36
2023-03-05,FC_05,True,699,135,135,0,564,402,0,0,1.34,241
2023-03-05,FC_06,True,458,90,90,0,368,244,0,0,0.3,208
2023-03-05,FC_07,True,1603,210,210,0,1393,468,0,0,2.12,214
2023-03-05,FC_08,False,2648,105,105,0,2543,648,0,0,9.64,70
2023-03-05,FC_09,False,1791,82,82,0,1709,350,0,0,4.95,53
2023-03-05,FC_10,True,213,180,180,0,33,760,1,1487,4.44,227
2023-03-05,FC_11,False,358,45,45,0,313,198,0,0,1.42,113
2023-03-05,FC_12,True,6804,45,45,0,6759,927,0,0,6.17,187
2023-03-05,FC_13,False,214,38,38,0,176,136,0,0,1.18,65
2023-03-05,FC_14,True,352,135,135,0,217,427,1,637,1.54,243
2023-03-05,FC_15,False,789,60,60,0,729,313,0,0,2.81,144
2023-03-05,FC_16,True,3696,210,210,0,3486,864,0,0,6.19,121
2023-03-05,FC_17,True,3882,45,45,0,3837,871,0,0,4.26,359
2023-03-05,FC_18,False,1140,15,15,0,1125,377,0,0,3.57,163
2023-03-05,FC_19,False,1983,30,30,0,1953,467,0,0,4.73,183
2023-03-05,FC_20,True,6429,90,90,0,6339,897,0,0,5.84,196
2023-03-06,FC_01,False,782,75,75,0,707,523,0,0,7.18,92
2023-03-06,FC_02,True,2358,75,75,0,2283,1023,0,0,4.23,516
2023-03-06,FC_03,False,663,135,135,0,528,342,0,0,3.39,138
2023-03-06,FC_04,False,391,60,60,0,331,168,0,0,2.21,36
2023-03-06,FC_05,True,1172,90,90,0,1082,402,0,0,1.34,241
2023-03-06,FC_06,True,368,75,75,0,293,244,0,0,0.3,208
2023-03-06,FC_07,True,1393,180,180,0,1213,468,0,0,2.12,214
2023-03-06,FC_08,False,2543,52,52,0,2491,648,0,0,9.64,70
2023-03-06,FC_09,False,1709,60,60,0,1649,350,0,0,4.95,53
2023-03-06,FC_10,True,815,180,180,0,635,760,1,885,4.44,227
2023-03-06,FC_11,False,565,75,75,0,490,198,0,0,1.42,113
2023-03-06,FC_12,True,6759,90,90,0,6669,927,0,0,6.17,187
2023-03-06,FC_13,False,176,120,120,0,56,136,1,216,1.18,65
2023-03-06,FC_14,True,719,90,90,0,629,427,0,0,1.54,243
2023-03-06,FC_15,False,1190,22,22,0,1168,313,0,0,2.81,144
2023-03-06,FC_16,True,3486,45,45,0,3441,864,0,0,6.19,121
2023-03-06,FC_17,True,3837,165,165,0,3672,871,0,0,4.26,359
2023-03-06,FC_18,False,1125,38,38,0,1087,377,0,0,3.57,163
2023-03-06,FC_19,False,1953,38,38,0,1915,467,0,0,4.73,183
2023-03-06,FC_20,True,6339,240,240,0,6099,897,0,0,5.84,196
2023-03-07,FC_01,False,707,90,90,0,617,523,0,0,7.18,92
2023-03-07,FC_02,True,2283,180,180,0,2103,1023,0,0,4.23,516
2023-03-07,FC_03,False,528,30,30,0,498,342,0,0,3.39,138
2023-03-07,FC_04,False,331,60,60,0,271,168,0,0,2.21,36
2023-03-07,FC_05,True,1082,60,60,0,1022,402,0,0,1.34,241
2023-03-07,FC_06,True,293,135,135,0,158,244,1,330,0.3,208
2023-03-07,FC_07,True,1213,120,120,0,1093,468,0,0,2.12,214
2023-03-07,FC_08,False,2491,75,75,0,2416,648,0,0,9.64,70
2023-03-07,FC_09,False,1649,60,60,0,1589,350,0,0,4.95,53
2023-03-07,FC_10,True,1597,210,210,0,1387,760,0,0,4.44,227
2023-03-07,FC_11,False,490,30,30,0,460,198,0,0,1.42,113
2023-03-07,FC_12,True,6669,285,285,0,6384,927,0,0,6.17,187
2023-03-07,FC_13,False,56,105,56,49,0,136,1,272,1.18,65
2023-03-07,FC_14,True,1266,120,120,0,1146,427,0,0,1.54,243
2023-03-07,FC_15,False,1168,52,52,0,1116,313,0,0,2.81,144
2023-03-07,FC_16,True,3441,150,150,0,3291,864,0,0,6.19,121
2023-03-07,FC_17,True,3672,165,165,0,3507,871,0,0,4.26,359
2023-03-07,FC_18,False,1087,82,82,0,1005,377,0,0,3.57,163
2023-03-07,FC_19,False,1915,52,52,0,1863,467,0,0,4.73,183
2023-03-07,FC_20,True,6099,165,165,0,5934,897,0,0,5.84,196
2023-03-08,FC_01,False,617,30,30,0,587,523,0,0,7.18,92
2023-03-08,FC_02,True,2103,270,270,0,1833,1023,0,0,4.23,516
2023-03-08,FC_03,False,498,8,8,0,490,342,0,0,3.39,138
2023-03-08,FC_04,False,271,60,60,0,211,168,0,0,2.21,36
2023-03-08,FC_05,True,1022,300,300,0,722,402,0,0,1.34,241
2023-03-08,FC_06,True,488,135,135,0,353,244,0,0,0.3,208
2023-03-08,FC_07,True,1093,60,60,0,1033,468,0,0,2.12,214
2023-03-08,FC_08,False,2416,75,75,0,2341,648,0,0,9.64,70
2023-03-08,FC_09,False,1589,142,142,0,1447,350,0,0,4.95,53
2023-03-08,FC_10,True,2424,165,165,0,2259,760,0,0,4.44,227
2023-03-08,FC_11,False,460,82,82,0,378,198,0,0,1.42,113
2023-03-08,FC_12,True,6384,75,75,0,6309,927,0,0,6.17,187
2023-03-08,FC_13,False,216,112,112,0,104,136,1,168,1.18,65
2023-03-08,FC_14,True,1146,150,150,0,996,427,0,0,1.54,243
2023-03-08,FC_15,False,1116,38,38,0,1078,313,0,0,2.81,144
2023-03-08,FC_16,True,3291,225,225,0,3066,864,0,0,6.19,121
2023-03-08,FC_17,True,3507,60,60,0,3447,871,0,0,4.26,359
2023-03-08,FC_18,False,1005,22,22,0,983,377,0,0,3.57,163
2023-03-08,FC_19,False,1863,52,52,0,1811,467,0,0,4.73,183
2023-03-08,FC_20,True,5934,75,75,0,5859,897,0,0,5.84,196
2023-03-09,FC_01,False,587,38,38,0,549,523,0,0,7.18,92
2023-03-09,FC_02,True,1833,135,135,0,1698,1023,0,0,4.23,516
2023-03-09,FC_03,False,490,105,105,0,385,342,0,0,3.39,138
2023-03-09,FC_04,False,211,60,60,0,151,168,1,185,2.21,36
2023-03-09,FC_05,True,722,180,180,0,542,402,0,0,1.34,241
2023-03-09,FC_06,True,353,135,135,0,218,244,1,270,0.3,208
2023-03-09,FC_07,True,1033,150,150,0,883,468,0,0,2.12,214
2023-03-09,FC_08,False,2341,30,30,0,2311,648,0,0,9.64,70
2023-03-09,FC_09,False,1447,120,120,0,1327,350,0,0,4.95,53
2023-03-09,FC_10,True,3566,45,45,0,3521,760,0,0,4.44,227
2023-03-09,FC_11,False,378,60,60,0,318,198,0,0,1.42,113
2023-03-09,FC_12,True,6309,90,90,0,6219,927,0,0,6.17,187
2023-03-09,FC_13,False,376,68,68,0,308,136,0,0,1.18,65
2023-03-09,FC_14,True,996,105,105,0,891,427,0,0,1.54,243
2023-03-09,FC_15,False,1078,112,112,0,966,313,0,0,2.81,144
2023-03-09,FC_16,True,3066,30,30,0,3036,864,0,0,6.19,121
2023-03-09,FC_17,True,3447,105,105,0,3342,871,0,0,4.26,359
2023-03-09,FC_18,False,983,45,45,0,938,377,0,0,3.57,163
2023-03-09,FC_19,False,1811,90,90,0,1721,467,0,0,4.73,183
2023-03-09,FC_20,True,5859,135,135,0,5724,897,0,0,5.84,196
2023-03-10,FC_01,False,549,52,52,0,497,523,1,549,7.18,92
2023-03-10,FC_02,True,1698,60,60,0,1638,1023,0,0,4.23,516
2023-03-10,FC_03,False,385,98,98,0,287,342,1,397,3.39,138
2023-03-10,FC_04,False,151,38,38,0,113,168,1,223,2.21,36
2023-03-10,FC_05,True,542,150,150,0,392,402,1,412,1.34,241
2023-03-10,FC_06,True,488,90,90,0,398,244,0,0,0.3,208
2023-03-10,FC_07,True,883,150,150,0,733,468,0,0,2.12,214
2023-03-10,FC_08,False,2311,60,60,0,2251,648,0,0,9.64,70
2023-03-10,FC_09,False,1327,52,52,0,1275,350,0,0,4.95,53
2023-03-10,FC_10,True,5008,150,150,0,4858,760,0,0,4.44,227
2023-03-10,FC_11,False,318,105,105,0,213,198,0,0,1.42,113
2023-03-10,FC_12,True,6219,195,195,0,6024,927,0,0,6.17,187
2023-03-10,FC_13,False,476,75,75,0,401,136,0,0,1.18,65
2023-03-10,FC_14,True,891,90,90,0,801,427,0,0,1.54,243
2023-03-10,FC_15,False,966,45,45,0,921,313,0,0,2.81,144
2023-03-10,FC_16,True,3036,90,90,0,2946,864,0,0,6.19,121
2023-03-10,FC_17,True,3342,30,30,0,3312,871,0,0,4.26,359
2023-03-10,FC_18,False,938,52,52,0,886,377,0,0,3.57,163
2023-03-10,FC_19,False,1721,90,90,0,1631,467,0,0,4.73,183
2023-03-10,FC_20,True,5724,90,90,0,5634,897,0,0,5.84,196
2023-03-11,FC_01,False,497,52,52,0,445,523,1,601,7.18,92
2023-03-11,FC_02,True,1638,120,120,0,1518,1023,0,0,4.23,516
2023-03-11,FC_03,False,287,68,68,0,219,342,1,465,3.39,138
2023-03-11,FC_04,False,113,90,90,0,23,168,1,313,2.21,36
2023-03-11,FC_05,True,392,90,90,0,302,402,1,502,1.34,241
